who,source_id,species,ref_abb,locality,start_year,year,end_year,nests_total,nests_hatched,nests_predated,nests_abandoned,nests_infertile,nests_failed_other_cause,nests_unknown_fate,nests_total_failed,prop_hatched,prop_predated,daily_survival_rate,ds_lwr,ds_upr,daily_predation_rate,dp_lwr,dp_upr,overall_nest_success,os_lwr,os_upr,overall_predation_rate,op_lwr,op_upr,uncertainty,exposure_days,estimation_method,nest_exposure_interval,nest_search_frequency,nest_check_frequency,when_most_nests_found,incubation_period,egg_laying_period,incubation+laying_period,study_anomaly,comments,nest level data in 'nests',Data quality
eweiser,132,Limosa_haemastica,Arctic Shorebird Demographics Network 2016,"Mackenzie River Delta (Niglintgak, Island)",2010,2014,2014,1,0,0,1,,0,0,,,,,,,,,,,,,,,,,5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Numenius_phaeopus,Arctic Shorebird Demographics Network 2016,"Mackenzie River Delta (Niglintgak, Island)",2010,2014,2014,13,6,7,0,,0,0,,,,,,,,,,,,,,,,,225,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_lobatus,Arctic Shorebird Demographics Network 2016,"Mackenzie River Delta (Niglintgak, Island)",2010,2014,2014,26,12,13,0,,1,4,,,,,,,,,,,,,,,,,189,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Arenaria_interpres,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2010,2014,4,4,0,0,,0,0,,,,,,,,,,,,,,,,,52,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_alba,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2010,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,20,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2010,2014,6,6,0,0,,0,0,,,,,,,,,,,,,,,,,116,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_semipalmatus,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2010,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,13,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2010,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,20,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2010,2014,5,5,0,0,,0,0,,,,,,,,,,,,,,,,,104,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Arenaria_interpres,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2011,2014,12,6,4,2,,0,0,,,,,,,,,,,,,,,,,163,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_alpina,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2011,2014,2,0,2,0,,0,0,,,,,,,,,,,,,,,,,12.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2011,2014,17,5,11,0,,1,6,,,,,,,,,,,,,,,,,179,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_semipalmatus,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2011,2014,10,4,6,0,,0,0,,,,,,,,,,,,,,,,,129.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2011,2014,11,0,11,0,,0,2,,,,,,,,,,,,,,,,,81,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2011,2014,2,0,2,0,,0,0,,,,,,,,,,,,,,,,,18.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2011,2014,9,3,5,1,,0,1,,,,,,,,,,,,,,,,,136,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Arenaria_interpres,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2012,2014,13,0,13,0,,0,0,,,,,,,,,,,,,,,,,88.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_alpina,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2012,2014,3,1,2,0,,0,0,,,,,,,,,,,,,,,,,32.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2012,2014,12,1,11,0,,0,3,,,,,,,,,,,,,,,,,96.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_pusilla,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2012,2014,2,0,2,0,,0,0,,,,,,,,,,,,,,,,,7,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_semipalmatus,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2012,2014,6,2,4,0,,0,2,,,,,,,,,,,,,,,,,40.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2012,2014,4,0,3,1,,0,0,,,,,,,,,,,,,,,,,20,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2012,2014,7,2,3,2,,0,0,,,,,,,,,,,,,,,,,71.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Arenaria_interpres,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2013,2014,4,1,3,0,,0,4,,,,,,,,,,,,,,,,,29,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_alpina,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2013,2014,1,1,0,0,,0,0,,,,,,,,,,,,,,,,,22,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2013,2014,19,7,12,0,,0,4,,,,,,,,,,,,,,,,,164.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_pusilla,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2013,2014,2,1,1,0,,0,0,,,,,,,,,,,,,,,,,26,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_semipalmatus,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2013,2014,5,4,1,0,,0,0,,,,,,,,,,,,,,,,,94,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2013,2014,18,6,10,2,,0,5,,,,,,,,,,,,,,,,,145,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2013,2014,7,3,4,0,,0,2,,,,,,,,,,,,,,,,,83,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Arenaria_interpres,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2014,2014,4,1,3,0,,0,0,,,,,,,,,,,,,,,,,14,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_alpina,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2014,2014,2,0,2,0,,0,1,,,,,,,,,,,,,,,,,8.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Calidris_fuscicollis,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2014,2014,9,3,6,0,,0,3,,,,,,,,,,,,,,,,,70.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Charadrius_semipalmatus,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2014,2014,6,0,6,0,,0,2,,,,,,,,,,,,,,,,,28.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Phalaropus_fulicarius,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2014,2014,4,0,4,0,,0,0,,,,,,,,,,,,,,,,,14.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_dominica,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2014,2014,3,1,2,0,,0,0,,,,,,,,,,,,,,,,,33,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
eweiser,132,Pluvialis_squatarola,Arctic Shorebird Demographics Network 2016,"Southampot Island, East Bay migratory bird sanctuary",2010,2014,2014,7,2,5,0,,0,3,,,,,,,,,,,,,,,,,63.5,,observed,1-2 per week,1-2 per week,early incubation,,,,no,"exp days do not include unknown-fate nests, nor caged or other experimental nests",yes,5
jhansen,4,Calidris_alpina,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2007,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_canutus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2007,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Charadrius_semipalmatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2007,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Arenaria_interpres,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2007,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_melanotos,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2007,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_lobatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2007,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_fulicarius,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2007,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_alpina,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_canutus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Charadrius_semipalmatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Arenaria_interpres,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_melanotos,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_lobatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_fulicarius,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2008,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_alpina,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2009,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_canutus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2009,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Charadrius_semipalmatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2009,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Arenaria_interpres,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2009,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_lobatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2009,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_fulicarius,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2009,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_alpina,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2010,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_canutus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2010,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Charadrius_semipalmatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2010,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Arenaria_interpres,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2010,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_lobatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2010,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_fulicarius,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2010,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_alpina,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2011,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_canutus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2011,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Charadrius_semipalmatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2011,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Arenaria_interpres,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2011,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_lobatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2011,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_fulicarius,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2011,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_alpina,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2012,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_canutus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2012,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Charadrius_semipalmatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2012,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Arenaria_interpres,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2012,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_lobatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2012,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Phalaropus_fulicarius,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2012,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_alpina,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2013,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Calidris_canutus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2013,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jhansen,4,Charadrius_semipalmatus,"BioBasis Monitoring Programme, Zackenberg","Zackenberg, Northeast Greenland",2007,2013,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
